orderid,itemid,userid,shopid,ctime,rating_star,satisfaction_label
150001169206041,11141930107,1086187517,271963527,1696997401,5,Very Satisfied
160157490262068,11141930107,1017438465,271963527,1707177008,5,Very Satisfied
134543487249770,11141930107,932647038,271963527,1681376764,5,Very Satisfied
120049648271439,11141930107,17254372,271963527,1667453690,5,Very Satisfied
157548564215599,11141930107,103528152,271963527,1704726644,5,Very Satisfied
155993437288844,11141930107,234310529,271963527,1703224879,5,Very Satisfied
164023883247249,11141930107,712918699,271963527,1711790397,5,Very Satisfied
152968122275965,11141930107,52430249,271963527,1700205155,5,Very Satisfied
146486054258371,11141930107,179110302,271963527,1693290312,5,Very Satisfied
128408974269001,11141930107,171438861,271963527,1675490667,5,Very Satisfied
124321573284444,11141930107,34616516,271963527,1672118456,5,Very Satisfied
145130891249988,11141930107,94319561,271963527,1693582210,5,Very Satisfied
155270799246796,11141930107,408845508,271963527,1702201318,5,Very Satisfied
148152416272895,11141930107,764798773,271963527,1694924838,5,Very Satisfied
115980847288578,11141930107,115186614,271963527,1663392955,5,Very Satisfied
144294985228332,11141930107,625427449,271963527,1691477484,3,Neutral
163275136246858,11141930107,1042679044,271963527,1709796955,5,Very Satisfied
157432277237916,11141930107,336704817,271963527,1704168797,5,Very Satisfied
164391166234880,11141930107,20145182,271963527,1711262913,5,Very Satisfied
159683673202163,11141930107,586413201,271963527,1706863600,5,Very Satisfied
158263404247394,11141930107,394502592,271963527,1705292571,5,Very Satisfied
129398142253396,11141930107,113845870,271963527,1676434141,5,Very Satisfied
151735550204782,11141930107,508990044,271963527,1698647519,5,Very Satisfied
131548895224495,11141930107,120853970,271963527,1678420637,5,Very Satisfied
149964458261507,11141930107,171035165,271963527,1697463461,5,Very Satisfied
144385080261663,11141930107,106978958,271963527,1691572443,5,Very Satisfied
119719878255924,11141930107,174503603,271963527,1666783562,5,Very Satisfied
95093153180838,11141930107,200895373,271963527,1642232732,5,Very Satisfied
104323448693326,11141930107,80571767,271963527,1651315967,5,Very Satisfied
125308116273146,11141930107,225985993,271963527,1672380138,5,Very Satisfied
95433071094082,11141930107,269536613,271963527,1642582636,5,Very Satisfied
84869460234963,11141930107,99853303,271963527,1632406914,5,Very Satisfied
116392445251600,11141930107,352969613,271963527,1663908248,5,Very Satisfied
153082207276397,11141930107,56004766,271963527,1701571021,5,Very Satisfied
157948020240703,11141930107,148057265,271963527,1704876991,5,Very Satisfied
165921309248521,11141930107,895138788,271963527,1712631866,5,Very Satisfied
159933250230894,11141930107,206719348,271963527,1707837619,5,Very Satisfied
159971731275582,11141930107,932955178,271963527,1707144367,5,Very Satisfied
162336235291359,11141930107,1047126680,271963527,1708930221,5,Very Satisfied
153401361242219,11141930107,67898249,271963527,1700129268,5,Very Satisfied
147687844285221,11141930107,787646906,271963527,1694768135,4,Satisfied
145033409205772,11141930107,783771708,271963527,1691853723,5,Very Satisfied
144863561225435,11141930107,959697586,271963527,1691909221,5,Very Satisfied
125215641255906,11141930107,76007648,271963527,1672380048,5,Very Satisfied
144426796261847,11141930107,4541909,271963527,1691503314,5,Very Satisfied
151754569271129,11141930107,217513532,271963527,1698568119,5,Very Satisfied
154627751213032,11141930107,508444965,271963527,1701840959,5,Very Satisfied
154675857200576,11141930107,118580668,271963527,1701657788,5,Very Satisfied
153358046300058,11141930107,51114160,271963527,1700125734,5,Very Satisfied
148337665290914,11141930107,314899971,271963527,1695130449,5,Very Satisfied
158666152242974,11141930107,373679992,271963527,1705503094,5,Very Satisfied
105798541399270,11141930107,37964291,271963527,1653216524,5,Very Satisfied
87495942387572,11141930107,298451286,271963527,1635081616,5,Very Satisfied
144803389215502,11141930107,344944914,271963527,1692171963,5,Very Satisfied
144902676252956,11141930107,209176064,271963527,1691841397,5,Very Satisfied
141203301212984,11141930107,137561882,271963527,1688115228,5,Very Satisfied
88907072373992,11141930107,137708813,271963527,1637363074,5,Very Satisfied
148493537264470,11141930107,325708123,271963527,1695794293,5,Very Satisfied
144409107215007,11141930107,601186795,271963527,1691508028,5,Very Satisfied
153934976276609,11141930107,314683996,271963527,1701233557,5,Very Satisfied
138856721206882,11141930107,536045069,271963527,1685782132,5,Very Satisfied
148388501226501,11141930107,270928323,271963527,1695208411,5,Very Satisfied
163720541280397,11141930107,551461629,271963527,1710458202,5,Very Satisfied
162010104274412,11141930107,122290564,271963527,1708491170,5,Very Satisfied
163877454251616,11141930107,952507940,271963527,1711374691,5,Very Satisfied
144547899284214,11141930107,581232441,271963527,1691273045,5,Very Satisfied
96766208011053,11141930107,568715593,271963527,1643979591,5,Very Satisfied
139193667269004,11141930107,785996955,271963527,1686189639,4,Satisfied
165738258215276,11141930107,284705761,271963527,1712425334,5,Very Satisfied
164460623245005,11141930107,263993416,271963527,1711609582,5,Very Satisfied
156742429239567,11141930107,219546098,271963527,1703910567,5,Very Satisfied
165750569296696,11141930107,22322335,271963527,1712588234,5,Very Satisfied
163791093278810,11141930107,101256963,271963527,1710299277,5,Very Satisfied
162249911214450,11141930107,95575770,271963527,1708832135,5,Very Satisfied
165748944275512,11141930107,281922326,271963527,1712557905,5,Very Satisfied
156409132273985,11141930107,52669556,271963527,1703247703,5,Very Satisfied
161438500287995,11141930107,32933398,271963527,1709595844,5,Very Satisfied
158248672263638,11141930107,44624384,271963527,1705480860,5,Very Satisfied
162916241256699,11141930107,295382327,271963527,1711106144,5,Very Satisfied
166032174211905,11141930107,355119824,271963527,1712588623,5,Very Satisfied
165060464265469,11141930107,434584967,271963527,1712057907,5,Very Satisfied
164211745256117,11141930107,296988202,271963527,1710667900,5,Very Satisfied
166002274233316,11141930107,354662864,271963527,1712468640,5,Very Satisfied
165743646201434,11141930107,834225926,271963527,1712404504,5,Very Satisfied
161494712289114,11141930107,60867914,271963527,1708326363,5,Very Satisfied
160969812203524,11141930107,518740014,271963527,1710194931,5,Very Satisfied
163593560256983,11141930107,208667679,271963527,1710492355,5,Very Satisfied
157321141248291,11141930107,479942717,271963527,1705247062,5,Very Satisfied
162959166260425,11141930107,211837486,271963527,1710601006,5,Very Satisfied
164135488228499,11141930107,310942867,271963527,1710578945,5,Very Satisfied
163703340290871,11141930107,1128408271,271963527,1710813401,5,Very Satisfied
164138204224626,11141930107,997189048,271963527,1710557206,5,Very Satisfied
164976708236076,11141930107,45568095,271963527,1711456817,5,Very Satisfied
162587600236228,11141930107,537847943,271963527,1709645503,5,Very Satisfied
163099679252980,11141930107,997189048,271963527,1709521183,5,Very Satisfied
164294820226640,11141930107,597590440,271963527,1711503493,5,Very Satisfied
163413316236738,11141930107,142064756,271963527,1710233852,5,Very Satisfied
158171482238134,11141930107,118022822,271963527,1705464941,5,Very Satisfied
165793505283771,11141930107,842059490,271963527,1712582098,5,Very Satisfied
164522890255613,11141930107,880655000,271963527,1711076431,4,Satisfied
163096230244548,11141930107,1032467485,271963527,1709522696,5,Very Satisfied
162407442265522,11141930107,372402993,271963527,1709289510,5,Very Satisfied
156142456234003,11141930107,294525635,271963527,1705363065,5,Very Satisfied
161829457259904,11141930107,1038758043,271963527,1708991087,5,Very Satisfied
160542959245614,11141930107,1148742035,271963527,1707360040,5,Very Satisfied
162399609224505,11141930107,136851021,271963527,1708832254,5,Very Satisfied
165157556220246,11141930107,1129056768,271963527,1712182920,5,Very Satisfied
164986722291353,11141930107,835269935,271963527,1711529168,5,Very Satisfied
164164935257088,11141930107,1138952937,271963527,1711943616,5,Very Satisfied
162247786266643,11141930107,794771115,271963527,1709617539,4,Satisfied
163063846239309,11141930107,1075211254,271963527,1709456161,5,Very Satisfied
162796937294435,11141930107,706375994,271963527,1710145808,5,Very Satisfied
163995500252615,11141930107,84607027,271963527,1712025017,5,Very Satisfied
158700470220683,11141930107,457794168,271963527,1705546038,5,Very Satisfied
161917678225801,11141930107,403519386,271963527,1708430585,5,Very Satisfied
162146316298595,11141930107,404795997,271963527,1709399495,5,Very Satisfied
162373918297018,11141930107,1085704337,271963527,1710592682,4,Satisfied
164341241203998,11141930107,212107123,271963527,1711333339,5,Very Satisfied
163060097277573,11141930107,1075211254,271963527,1709456522,5,Very Satisfied
163907859289995,11141930107,498575802,271963527,1710473334,5,Very Satisfied
156408403230756,11141930107,889354088,271963527,1703236967,5,Very Satisfied
162989124218002,11141930107,1042679044,271963527,1709368156,5,Very Satisfied
164050015226255,11141930107,1042679044,271963527,1710482192,5,Very Satisfied
165019465292655,11141930107,562488005,271963527,1711869008,5,Very Satisfied
163355905213367,11141930107,1042679044,271963527,1709785013,5,Very Satisfied
165019230213506,11141930107,1206203219,271963527,1711437383,5,Very Satisfied
165553996224326,11141930107,881841304,271963527,1712041241,5,Very Satisfied
164378589292507,11141930107,824940718,271963527,1711371877,5,Very Satisfied
164325035261104,11141930107,291370183,271963527,1711273683,5,Very Satisfied
161332380293141,11141930107,865586876,271963527,1708324939,5,Very Satisfied
158669630293100,11141930107,1095637004,271963527,1705736058,5,Very Satisfied
147419498216205,11141930107,102527889,271963527,1695601301,5,Very Satisfied
149495387266986,11141930107,688966619,271963527,1696320450,5,Very Satisfied
139455544273388,11141930107,339914101,271963527,1686373755,5,Very Satisfied
115567792209778,11141930107,758445963,271963527,1663134078,5,Very Satisfied
152424792246347,11141930107,288942254,271963527,1699237459,5,Very Satisfied
162102895252120,11141930107,348291550,271963527,1708499724,5,Very Satisfied
135931241207342,11141930107,118437882,271963527,1683084307,5,Very Satisfied
121853312202644,11141930107,479441699,271963527,1668865541,5,Very Satisfied
158292321260007,11141930107,60264313,271963527,1705543827,5,Very Satisfied
146758733262567,11141930107,1050070460,271963527,1693695296,5,Very Satisfied
149548386219587,11141930107,496816901,271963527,1697015164,5,Very Satisfied
149158086266805,11141930107,467318412,271963527,1696295950,4,Satisfied
160463523245605,11141930107,500351670,271963527,1707740918,5,Very Satisfied
163101539273679,11141930107,146376662,271963527,1709551884,5,Very Satisfied
163346634249616,11141930107,158244763,271963527,1709782315,5,Very Satisfied
155226127244937,11141930107,267297648,271963527,1702109559,5,Very Satisfied
155256980299927,11141930107,218483451,271963527,1702108397,5,Very Satisfied
162276520205437,11141930107,29426147,271963527,1709358170,5,Very Satisfied
160585377296947,11141930107,865804164,271963527,1707827083,5,Very Satisfied
165083842252152,11141930107,1098262343,271963527,1712216307,5,Very Satisfied
163441195200442,11141930107,1042679044,271963527,1709871546,5,Very Satisfied
164134311290995,11141930107,1042679044,271963527,1710560000,5,Very Satisfied
104084439330129,11141930107,640154244,271963527,1651309466,5,Very Satisfied
118313198206919,11141930107,432945958,271963527,1665468216,5,Very Satisfied
154537690231975,11141930107,220153159,271963527,1701527194,5,Very Satisfied
149427747250946,11141930107,545969359,271963527,1696415286,5,Very Satisfied
136859080275997,11141930107,870287477,271963527,1683693676,5,Very Satisfied
150362607214545,11141930107,1081699795,271963527,1697614128,5,Very Satisfied
148922733269746,11141930107,89662847,271963527,1695740330,5,Very Satisfied
148833622285875,11141930107,38092794,271963527,1695558376,5,Very Satisfied
147554002281692,11141930107,415265110,271963527,1694556792,5,Very Satisfied
129000125222121,11141930107,58231121,271963527,1676029087,5,Very Satisfied
148142507277954,11141930107,884427029,271963527,1694860824,5,Very Satisfied
99972894383820,11141930107,284430335,271963527,1646900494,5,Very Satisfied
146839951271068,11141930107,66713306,271963527,1694534169,5,Very Satisfied
97921613331582,11141930107,174049116,271963527,1645264360,5,Very Satisfied
107698504664842,11141930107,140294433,271963527,1654924909,5,Very Satisfied
133545684295511,11141930107,183901687,271963527,1680551053,5,Very Satisfied
146300714239433,11141930107,176921262,271963527,1693128380,5,Very Satisfied
123071907129074,11141930107,826576967,271963527,1670337192,5,Very Satisfied
159151605249686,11141930107,450049805,271963527,1705911318,5,Very Satisfied
157977223232946,11141930107,103564963,271963527,1704955794,5,Very Satisfied
131007354290331,11141930107,730346308,271963527,1678190306,5,Very Satisfied
165880872232969,11141930107,180425572,271963527,1712316038,5,Very Satisfied
144836986261624,11141930107,194261484,271963527,1691466385,5,Very Satisfied
152895237250156,11141930107,16508892,271963527,1699781563,5,Very Satisfied
157997031217865,11141930107,331770142,271963527,1704699905,5,Very Satisfied
164650585219323,11141930107,1042679044,271963527,1711086466,5,Very Satisfied
145804825201868,11141930107,65132695,271963527,1692758336,5,Very Satisfied
148354562243079,11141930107,65918962,271963527,1695189066,5,Very Satisfied
145770710250850,11141930107,639604301,271963527,1692618419,5,Very Satisfied
93365021538924,11141930107,175604310,271963527,1640752044,5,Very Satisfied
95733211322992,11141930107,281536301,271963527,1643106716,5,Very Satisfied
153393024254763,11141930107,90748480,271963527,1700205547,5,Very Satisfied
159618882209372,11141930107,319168150,271963527,1707010237,5,Very Satisfied
157594642285065,11141930107,1092905711,271963527,1704609906,5,Very Satisfied
162754584252125,11141930107,795506475,271963527,1709715516,5,Very Satisfied
164453024246398,11141930107,1076312398,271963527,1711619458,5,Very Satisfied
164711537287278,11141930107,1178489212,271963527,1711604758,5,Very Satisfied
165108052207365,11141930107,1160520950,271963527,1711680077,5,Very Satisfied
155654753211440,11141930107,614513901,271963527,1702847173,5,Very Satisfied
155098520205650,11141930107,1006249858,271963527,1702207213,5,Very Satisfied
153662545242448,11141930107,543727096,271963527,1700387959,5,Very Satisfied
149239986290534,11141930107,286838303,271963527,1696235334,5,Very Satisfied
149496265288726,11141930107,362862701,271963527,1696327117,5,Very Satisfied
145191565253470,11141930107,648995674,271963527,1692181074,5,Very Satisfied
144764261200523,11141930107,206583990,271963527,1691755011,5,Very Satisfied
139938343215891,11141930107,125026007,271963527,1687177886,3,Neutral
117932477232676,11141930107,195744291,271963527,1665214132,5,Very Satisfied
120487481261789,11141930107,77662371,271963527,1667913138,5,Very Satisfied
129021751218601,11141930107,916442586,271963527,1678710226,5,Very Satisfied
129288127235450,11141930107,581953613,271963527,1676545855,5,Very Satisfied
158969221286127,11141930107,1075149748,271963527,1706016172,5,Very Satisfied
153836206308900,11141930107,1052654709,271963527,1702907071,5,Very Satisfied
116758954211906,11141930107,779425890,271963527,1664277210,5,Very Satisfied
157092928214535,11141930107,42527869,271963527,1705194845,5,Very Satisfied
155171255218404,11141930107,19112462,271963527,1702908415,5,Very Satisfied
164639504290607,11141930107,13637913,271963527,1711520173,5,Very Satisfied
161724732264165,11141930107,92363119,271963527,1708651516,5,Very Satisfied
163269454291662,11141930107,22250563,271963527,1709787306,5,Very Satisfied
156314731288380,11141930107,850184494,271963527,1703144315,5,Very Satisfied
158842230235452,11141930107,781469618,271963527,1706172610,5,Very Satisfied
150945235292572,11141930107,675061222,271963527,1697974870,5,Very Satisfied
149003698251971,11141930107,135098794,271963527,1695713786,4,Satisfied
148565566224887,11141930107,914716590,271963527,1695700708,5,Very Satisfied
87735497285246,11141930107,3736300,271963527,1634703584,5,Very Satisfied
126740824112654,11141930107,348884129,271963527,1674044197,5,Very Satisfied
133453239285278,11141930107,696402185,271963527,1680319089,5,Very Satisfied
148547769279664,11141930107,72284875,271963527,1695423217,5,Very Satisfied
114768792206678,11141930107,296634177,271963527,1661996560,5,Very Satisfied
136961266263362,11141930107,584669879,271963527,1684226132,5,Very Satisfied
126364212214044,11141930107,913176561,271963527,1673819795,5,Very Satisfied
134150799210229,11141930107,31048538,271963527,1680939888,5,Very Satisfied
123519353179811,11141930107,71941255,271963527,1670762302,5,Very Satisfied
130345036257289,11141930107,165304222,271963527,1677533357,5,Very Satisfied
155382055284161,11141930107,628945439,271963527,1702282150,5,Very Satisfied
165080989204576,11141930107,349184983,271963527,1711521613,4,Satisfied
148462538279423,11141930107,467318412,271963527,1695452436,4,Satisfied
164685064289192,11141930107,63252664,271963527,1711953463,5,Very Satisfied
157196002231892,11141930107,610234389,271963527,1703950549,5,Very Satisfied
160352709221886,11141930107,518698011,271963527,1707373699,5,Very Satisfied
165490628204242,11141930107,125755347,271963527,1712107213,5,Very Satisfied
158727484226066,11141930107,172895190,271963527,1705638683,5,Very Satisfied
159107304227164,11141930107,42273263,271963527,1705934801,5,Very Satisfied
164261065282493,11141930107,318683143,271963527,1710851411,5,Very Satisfied
162759793248540,11141930107,1170095900,271963527,1709194383,5,Very Satisfied
153427894318336,11141930107,152949833,271963527,1700620466,5,Very Satisfied
164257398295846,11141930107,266140143,271963527,1710676512,5,Very Satisfied
160544767234597,11141930107,474344356,271963527,1707477618,5,Very Satisfied
151998359318969,11141930107,524221306,271963527,1698828484,5,Very Satisfied
158935856251063,11141930107,90013253,271963527,1706083167,5,Very Satisfied
146239609292547,11141930107,165304222,271963527,1693430928,5,Very Satisfied
165145271270989,11141930107,216929328,271963527,1712102313,5,Very Satisfied
161175537299203,11141930107,97278718,271963527,1708007178,5,Very Satisfied
150020571221977,11141930107,183824371,271963527,1698878494,5,Very Satisfied
159866904216097,11141930107,72919551,271963527,1707120510,5,Very Satisfied
165890830248402,11141930107,814776324,271963527,1712297304,5,Very Satisfied
159832408249450,11141930107,638131323,271963527,1707188417,5,Very Satisfied
165228845215316,11141930107,95442577,271963527,1712024896,3,Neutral
164208016243871,11141930107,526355682,271963527,1710930655,5,Very Satisfied
92938521014014,11141930107,612681266,271963527,1642555368,5,Very Satisfied
154944699265109,11141930107,188502573,271963527,1702307339,5,Very Satisfied
153486778206404,11141930107,65133127,271963527,1700479625,5,Very Satisfied
153370481253796,11141930107,60770434,271963527,1700321621,5,Very Satisfied
152772373286557,11141930107,670653198,271963527,1699664201,5,Very Satisfied
154714502203174,11141930107,58248788,271963527,1701664559,5,Very Satisfied
150448181213185,11141930107,192069774,271963527,1697429644,5,Very Satisfied
144894829221242,11141930107,229667508,271963527,1692368155,5,Very Satisfied
157996845259354,11141930107,474344356,271963527,1705143580,5,Very Satisfied
161489615241753,11141930107,743007103,271963527,1708610952,5,Very Satisfied
160483546203156,11141930107,182421019,271963527,1707373929,5,Very Satisfied
150392982219006,11141930107,131796181,271963527,1698639031,5,Very Satisfied
145089299282766,11141930107,286197817,271963527,1691899474,5,Very Satisfied
150585960269573,11141930107,1000969873,271963527,1698241328,5,Very Satisfied
156343805209790,11141930107,272087394,271963527,1703155304,5,Very Satisfied
163471903275689,11141930107,70112865,271963527,1710127288,5,Very Satisfied
164764852294080,11141930107,1211441337,271963527,1711634114,5,Very Satisfied
165387616218112,11141930107,1195599443,271963527,1712021551,5,Very Satisfied
106016129279981,11141930107,134151242,271963527,1653299807,5,Very Satisfied
160146716296140,11141930107,1161342885,271963527,1709704065,5,Very Satisfied
87546404331833,11141930107,336878157,271963527,1634563625,5,Very Satisfied
164616892205669,11141930107,564594415,271963527,1711012445,5,Very Satisfied
133355851253223,11141930107,789474332,271963527,1681211812,5,Very Satisfied
130411031207208,11141930107,720724721,271963527,1677818944,5,Very Satisfied
143474752238636,11141930107,225141360,271963527,1690273506,5,Very Satisfied
153443242203833,11141930107,880614191,271963527,1700556871,5,Very Satisfied
164000026260498,11141930107,216929328,271963527,1710498000,5,Very Satisfied
162740444274850,11141930107,138334178,271963527,1709214990,5,Very Satisfied
162697217230469,11141930107,56848025,271963527,1709205110,5,Very Satisfied
165034564276205,11141930107,80679008,271963527,1712143615,5,Very Satisfied
163161959241567,11141930107,86766902,271963527,1709697284,5,Very Satisfied
163476560235040,11141930107,56265017,271963527,1710167020,5,Very Satisfied
164428528200032,11141930107,304735760,271963527,1710902812,5,Very Satisfied
163121225236127,11141930107,17294333,271963527,1709885588,5,Very Satisfied
162301490292984,11141930107,58895289,271963527,1708839837,5,Very Satisfied
162911044226305,11141930107,208834860,271963527,1709360310,5,Very Satisfied
125060232273224,11141930107,314207162,271963527,1673056408,5,Very Satisfied
162146892283669,11141930107,490328445,271963527,1708954118,5,Very Satisfied
162315969240345,11141930107,1038967517,271963527,1708836223,5,Very Satisfied
150034483202177,11141930107,29727703,271963527,1697030678,5,Very Satisfied
99967973503977,11141930107,80987872,271963527,1646963066,5,Very Satisfied
151682975275510,11141930107,1099765957,271963527,1698993228,5,Very Satisfied
164433390215711,11141930107,1042679044,271963527,1711086507,5,Very Satisfied
164567705202795,11141930107,208261177,271963527,1711188276,5,Very Satisfied
157172991288203,11141930107,304172438,271963527,1706020045,5,Very Satisfied
96305697586830,11141930107,521964780,271963527,1643364005,5,Very Satisfied
164690390250628,11141930107,107170692,271963527,1711939511,5,Very Satisfied
127749065299791,11141930107,542803450,271963527,1675182638,5,Very Satisfied
163859875247105,11141930107,597660435,271963527,1710309229,5,Very Satisfied
164133783211562,11141930107,1042679044,271963527,1710560036,5,Very Satisfied
149877533279030,11141930107,217081957,271963527,1696765748,5,Very Satisfied
159248146211378,11141930107,151481681,271963527,1705895414,2,Dissatisfied
164516445238786,11141930107,668866552,271963527,1711629396,5,Very Satisfied
148494249228234,11141930107,65996760,271963527,1695909217,5,Very Satisfied
140841939293689,11141930107,787598305,271963527,1687929123,5,Very Satisfied
150810093265911,11141930107,308041313,271963527,1698039142,5,Very Satisfied
110824000189238,11141930107,811637381,271963527,1658290347,5,Very Satisfied
125750413200654,11141930107,330388868,271963527,1672997453,4,Satisfied
109737589122454,11141930107,229830956,271963527,1656496843,5,Very Satisfied
144553095230447,11141930107,151402530,271963527,1691376929,5,Very Satisfied
130986334295377,11141930107,665091746,271963527,1678190568,5,Very Satisfied
134256880209021,11141930107,744895124,271963527,1681338607,5,Very Satisfied
99455832230247,11141930107,509228403,271963527,1646637972,5,Very Satisfied
89254289147504,11141930107,482457839,271963527,1636131424,5,Very Satisfied
142465806264146,11141930107,438802583,271963527,1689656388,5,Very Satisfied
150886535221300,11141930107,58265179,271963527,1698135601,5,Very Satisfied
150610648270297,11141930107,102739097,271963527,1697605892,5,Very Satisfied
144861963253397,11141930107,123843429,271963527,1691940135,5,Very Satisfied
135270841272359,11141930107,65049647,271963527,1682060564,5,Very Satisfied
145846414206962,11141930107,855969201,271963527,1692700641,5,Very Satisfied
119035214249689,11141930107,276753166,271963527,1666117916,5,Very Satisfied
148319449277641,11141930107,171914059,271963527,1695192224,5,Very Satisfied
108185049310712,11141930107,302244546,271963527,1655512589,5,Very Satisfied
144372100224675,11141930107,353744949,271963527,1691679888,5,Very Satisfied
144435958298474,11141930107,480758692,271963527,1692011252,5,Very Satisfied
123834526249067,11141930107,88204668,271963527,1671173259,3,Neutral
115654238296821,11141930107,298103976,271963527,1662796952,5,Very Satisfied
124506994100410,11141930107,483250535,271963527,1671677682,5,Very Satisfied
126970413177505,11141930107,798339726,271963527,1674048019,5,Very Satisfied
144294976221236,11141930107,725904205,271963527,1691377678,5,Very Satisfied
147322125267234,11141930107,921669803,271963527,1694574231,5,Very Satisfied
149819922290299,11141930107,927324654,271963527,1696823713,5,Very Satisfied
146739823258227,11141930107,2680785,271963527,1693649287,5,Very Satisfied
141563056255634,11141930107,979983161,271963527,1690182276,5,Very Satisfied
145121292246491,11141930107,60700854,271963527,1692257774,5,Very Satisfied
144854525274461,11141930107,185181273,271963527,1692054669,5,Very Satisfied
145728971252680,11141930107,359110750,271963527,1692714384,5,Very Satisfied
135082962213893,11141930107,210450205,271963527,1681901368,5,Very Satisfied
87566356050980,11141930107,120613514,271963527,1634555281,5,Very Satisfied
93134123485528,11141930107,317371187,271963527,1640223343,5,Very Satisfied
129029596240443,11141930107,253195417,271963527,1676102778,5,Very Satisfied
133760765255308,11141930107,695459923,271963527,1682672065,5,Very Satisfied
99365031383421,11141930107,153715432,271963527,1646624921,5,Very Satisfied
100881558544630,11141930107,524961195,271963527,1648472762,5,Very Satisfied
97126991226398,11141930107,649521719,271963527,1644497593,5,Very Satisfied
124731624204454,11141930107,739406165,271963527,1674689076,5,Very Satisfied
143533117238173,11141930107,1030584281,271963527,1690454374,5,Very Satisfied
116425795254936,11141930107,2373213,271963527,1666282185,5,Very Satisfied
109197764340894,11141930107,29586448,271963527,1656602189,5,Very Satisfied
117891630276362,11141930107,97468303,271963527,1664864352,5,Very Satisfied
139033591208471,11141930107,949801591,271963527,1685927858,5,Very Satisfied
123660987154753,11141930107,378921144,271963527,1671442052,5,Very Satisfied
149830870218069,11141930107,62343281,271963527,1698045083,5,Very Satisfied
126242952220025,11141930107,215626552,271963527,1673408258,5,Very Satisfied
121066536186396,11141930107,254295469,271963527,1668610974,5,Very Satisfied
126175582251406,11141930107,809023473,271963527,1673873355,2,Dissatisfied
144306043246150,11141930107,68634384,271963527,1691334356,5,Very Satisfied
152523311311290,11141930107,103381493,271963527,1699339436,5,Very Satisfied
152604333277765,11141930107,180502943,271963527,1699416808,5,Very Satisfied
153310452303108,11141930107,180502943,271963527,1700216147,5,Very Satisfied
145080824263709,11141930107,14093153,271963527,1691992746,5,Very Satisfied
144939467233278,11141930107,202374678,271963527,1691816888,5,Very Satisfied
145810287239861,11141930107,56754584,271963527,1692592169,5,Very Satisfied
145171529241614,11141930107,230096550,271963527,1692310710,5,Very Satisfied
145125309261207,11141930107,105690366,271963527,1692326573,5,Very Satisfied
146221479275772,11141930107,120564000,271963527,1693184980,5,Very Satisfied
146584536292090,11141930107,16786328,271963527,1693300047,5,Very Satisfied
146555517294860,11141930107,116788501,271963527,1693283980,5,Very Satisfied
146383290260833,11141930107,30361493,271963527,1693493787,5,Very Satisfied
144595846267262,11141930107,54419528,271963527,1691658269,5,Very Satisfied
145722375230987,11141930107,14558695,271963527,1692957836,5,Very Satisfied
146274404210241,11141930107,235836154,271963527,1693134079,5,Very Satisfied
145960440208536,11141930107,36020791,271963527,1692883210,5,Very Satisfied
147110120288339,11141930107,193342740,271963527,1693896933,5,Very Satisfied
147247090237760,11141930107,92182488,271963527,1694635077,5,Very Satisfied
147790151215083,11141930107,113981369,271963527,1694999017,5,Very Satisfied
148407328276111,11141930107,182351796,271963527,1695348351,5,Very Satisfied
148565192241750,11141930107,33477704,271963527,1695707537,5,Very Satisfied
148542401278836,11141930107,54887981,271963527,1695645338,5,Very Satisfied
148892339204651,11141930107,164402718,271963527,1695781337,5,Very Satisfied
150466395271149,11141930107,77870249,271963527,1697309009,5,Very Satisfied
150034511224224,11141930107,175350262,271963527,1697369158,5,Very Satisfied
150396025275956,11141930107,46213788,271963527,1697528552,5,Very Satisfied
150530398243545,11141930107,204680522,271963527,1697431423,5,Very Satisfied
150413449205942,11141930107,92997947,271963527,1697164588,5,Very Satisfied
150256283233565,11141930107,81745581,271963527,1697167355,5,Very Satisfied
148904696265570,11141930107,56402836,271963527,1697189229,5,Very Satisfied
148725012228507,11141930107,56402836,271963527,1697189218,5,Very Satisfied
148832294252990,11141930107,56402836,271963527,1697275246,5,Very Satisfied
149218531217713,11141930107,34325615,271963527,1696133764,5,Very Satisfied
149154899246908,11141930107,70854354,271963527,1696183166,5,Very Satisfied
149488464293569,11141930107,257477214,271963527,1696391742,5,Very Satisfied
149390713247286,11141930107,51250602,271963527,1696673833,5,Very Satisfied
149123450267903,11141930107,67027175,271963527,1696060354,5,Very Satisfied
149986216264462,11141930107,6853659,271963527,1697012307,5,Very Satisfied
145718909232186,11141930107,43213172,271963527,1694334367,5,Very Satisfied
146840181208322,11141930107,50602661,271963527,1693825161,5,Very Satisfied
146887633296301,11141930107,195966569,271963527,1693822878,5,Very Satisfied
146795348237754,11141930107,88195747,271963527,1693657046,5,Very Satisfied
146839322290875,11141930107,275181934,271963527,1693756812,5,Very Satisfied
147063236276472,11141930107,320047643,271963527,1694340326,5,Very Satisfied
147755461212705,11141930107,42710246,271963527,1694826735,5,Very Satisfied
149939202266221,11141930107,267081777,271963527,1696928104,5,Very Satisfied
149756981290737,11141930107,100268480,271963527,1696761251,5,Very Satisfied
151246870257112,11141930107,314126227,271963527,1698317476,5,Very Satisfied
151232743226497,11141930107,188174752,271963527,1698197377,5,Very Satisfied
149779613276326,11141930107,92524742,271963527,1698238846,5,Very Satisfied
150644242231458,11141930107,111103895,271963527,1698212885,5,Very Satisfied
151415860278387,11141930107,388834738,271963527,1698383597,5,Very Satisfied
